"","commodity_scrCountry","month","sd_mean_div"
"3294","31664_76",2015-05-01,2.10392591865898
"3295","36251_22",2015-05-01,2.10379634677365
"3296","32391_76",2015-06-01,2.10376950059951
"3297","35451_76",2016-03-01,2.10361973568128
"3298","30957_210",2015-05-01,2.10343264176808
"3299","29758_60",2016-08-01,2.10241359646746
"3300","33923_75",2016-07-01,2.10204230056621
"3301","29732_210",2016-07-01,2.10155100969677
"3302","30420_76",2016-07-01,2.10151435104585
"3303","34376_236",2016-05-01,2.1014526034167
"3304","29823_76",2016-07-01,2.10104471122896
"3305","32632_101",2015-06-01,2.10086666766533
"3306","31908_101",2016-05-01,2.10051449907439
"3307","30962_110",2016-02-01,2.10031440549663
"3308","37278_83",2016-11-01,2.10016016548182
"3309","34236_236",2016-09-01,2.09997895865187
"3310","31140_236",2016-01-01,2.09926436753138
"3311","32212_236",2015-03-01,2.09863814247815
"3312","37433_83",2016-11-01,2.09823536690766
"3313","37577_83",2015-03-01,2.09777474625473
"3314","37395_76",2015-02-01,2.09776607015433
"3315","37407_107",2015-03-01,2.09775568646958
"3316","34374_107",2016-10-01,2.09750234156527
"3317","36833_236",2016-07-01,2.09672328532889
"3318","35775_110",2015-01-01,2.09651012790929
"3319","31027_83",2016-02-01,2.09634708996482
"3320","36506_76",2015-02-01,2.09633261198629
"3321","32654_76",2016-09-01,2.09595849045529
"3322","36793_210",2016-08-01,2.09591365517185
"3323","36571_76",2016-02-01,2.09586515311494
"3324","31190_83",2016-02-01,2.0948158801218
"3325","32634_107",2015-12-01,2.09476333100236
"3326","31188_76",2015-05-01,2.09444587034226
"3327","35004_76",2015-04-01,2.09441564116308
"3328","34374_107",2016-07-01,2.09439360149327
"3329","37509_236",2016-01-01,2.09435111595976
"3330","29321_76",2016-02-01,2.09421401173061
"3331","36872_110",2016-10-01,2.09396538680964
"3332","31913_15",2016-09-01,2.09391909624897
"3333","37577_76",2015-04-01,2.09355374010498
"3334","32212_236",2016-08-01,2.09352012625082
"3335","36539_76",2016-05-01,2.09338975290582
"3336","31304_76",2016-10-01,2.09333215275668
"3337","29392_60",2015-06-01,2.09288570215027
"3338","31869_236",2015-04-01,2.09268308417904
"3339","30430_110",2016-11-01,2.09241970532723
"3340","31175_236",2015-07-01,2.09217094158341
"3341","36321_83",2016-07-01,2.09213150695342
"3342","28295_76",2015-04-01,2.09194949522843
"3343","36870_76",2016-07-01,2.09141319011733
"3344","34374_107",2016-09-01,2.09130946182178
"3345","30505_76",2015-06-01,2.09082754812251
"3346","30110_76",2015-05-01,2.08989793610009
"3347","30957_210",2016-07-01,2.08978232678247
"3348","28295_76",2015-03-01,2.08964109227981
"3349","31188_110",2015-01-01,2.08916670984329
"3350","36498_236",2016-01-01,2.08893785672048
"3351","35793_158",2015-07-01,2.08841710274875
"3352","30962_110",2015-07-01,2.08841394727092
"3353","37883_110",2016-10-01,2.08799854493327
"3354","31808_76",2016-03-01,2.08798835100749
"3355","36988_22",2016-03-01,2.08754721601405
"3356","31353_107",2015-02-01,2.08735841636362
"3357","31052_210",2016-01-01,2.08686818511582
"3358","31190_107",2015-05-01,2.08675174514753
"3359","36986_236",2016-08-01,2.08666976533187
"3360","37889_236",2016-10-01,2.08630009608072
"3361","35611_236",2015-05-01,2.08625725704039
"3362","30054_76",2016-02-01,2.08573775910341
"3363","36779_236",2016-02-01,2.08563518583223
"3364","37883_210",2015-01-01,2.08557592933447
"3365","36779_236",2016-06-01,2.08556731848957
"3366","36793_210",2016-05-01,2.08503864517506
"3367","30046_83",2016-10-01,2.0849951921892
"3368","31394_210",2016-03-01,2.08489450777631
"3369","33926_216",2016-09-01,2.08468304282971
"3370","30527_76",2016-08-01,2.08453846299065
"3371","31913_15",2015-03-01,2.08444036330795
"3372","36833_236",2015-01-01,2.08441955868911
"3373","35469_76",2016-11-01,2.08437841077934
"3374","34133_83",2016-01-01,2.08432411849002
"3375","36445_236",2016-01-01,2.08387405282919
"3376","37675_83",2016-06-01,2.08380544042807
"3377","30054_76",2015-02-01,2.08358604654961
"3378","32161_76",2015-02-01,2.08355223687873
"3379","34376_236",2016-01-01,2.08297514960481
"3380","33841_76",2016-07-01,2.08273863189688
"3381","36833_236",2016-10-01,2.08254266713617
"3382","31274_76",2015-06-01,2.0824190321449
"3383","32218_76",2016-08-01,2.08184830249925
"3384","31036_76",2016-06-01,2.08117865784029
"3385","37833_83",2015-06-01,2.08090709694026
"3386","36520_76",2015-06-01,2.08079120110078
"3387","35671_158",2016-10-01,2.08056397236524
"3388","28924_76",2015-03-01,2.0804328633324
"3389","30957_210",2015-02-01,2.08032408342144
"3390","34927_76",2016-03-01,2.07978799968189
"3391","32363_236",2016-02-01,2.0796284562228
"3392","32161_76",2016-06-01,2.07927055016415
"3393","34077_83",2015-06-01,2.07830632934365
"3394","29684_107",2016-10-01,2.078144091858
"3395","30495_210",2016-08-01,2.07810204490373
"3396","29739_22",2016-06-01,2.0776534314088
"3397","31988_76",2016-05-01,2.07747505128944
"3398","34376_210",2016-08-01,2.0772473363055
"3399","36465_76",2016-06-01,2.07717079797277
"3400","37277_83",2016-08-01,2.07656015891679
"3401","36351_61",2016-01-01,2.07617572186207
"3402","37395_76",2016-07-01,2.07611324553932
"3403","36571_76",2016-07-01,2.07589203179455
"3404","37508_236",2016-08-01,2.07577380446102
"3405","34955_110",2016-06-01,2.07532117460212
"3406","32634_101",2016-07-01,2.07500078153515
"3407","34374_107",2015-03-01,2.07482048228416
"3408","37418_236",2015-05-01,2.07388689745137
"3409","34325_83",2015-05-01,2.07355217026109
"3410","31188_110",2016-10-01,2.07327161116212
"3411","34376_236",2015-06-01,2.07308452696518
"3412","35793_158",2015-02-01,2.07284862146323
"3413","37684_76",2015-02-01,2.07256970363295
"3414","29758_60",2016-06-01,2.07244273492684
"3415","30179_236",2015-03-01,2.07237505996656
"3416","28295_76",2016-03-01,2.07196762197146
"3417","28667_110",2016-11-01,2.07161896017202
"3418","35602_178",2016-08-01,2.07148067445211
"3419","35163_83",2016-07-01,2.07140365098079
"3420","29739_15",2016-02-01,2.07136841752749
"3421","36428_236",2016-01-01,2.07130207215624
"3422","34325_83",2015-07-01,2.07130201328356
"3423","37577_76",2016-11-01,2.07110752915662
"3424","37834_83",2016-02-01,2.07110453577876
"3425","31027_83",2016-10-01,2.07038744472811
"3426","31088_22",2015-01-01,2.06944682342516
"3427","34374_107",2015-04-01,2.06919745910424
"3428","30476_83",2015-03-01,2.06860468784936
"3429","34955_76",2016-10-01,2.06855595355125
"3430","35671_236",2015-07-01,2.06840832895756
"3431","36779_236",2016-09-01,2.06757985551701
"3432","33763_76",2016-09-01,2.06722375529977
"3433","36870_76",2016-03-01,2.06685139092801
"3434","32212_236",2016-03-01,2.0668050995361
"3435","31899_22",2015-02-01,2.0667012842415
"3436","37508_236",2015-07-01,2.06666109992314
"3437","29996_76",2015-07-01,2.06662980976732
"3438","32612_216",2016-08-01,2.06659189324611
"3439","31159_210",2016-03-01,2.06619279580865
"3440","29595_107",2015-04-01,2.06617905807477
"3441","34976_110",2015-07-01,2.06611545646863
"3442","31394_210",2015-02-01,2.06570954232976
"3443","31293_83",2015-01-01,2.06542953341217
"3444","31834_75",2016-07-01,2.0652196780701
"3445","30045_210",2015-04-01,2.06506947468496
"3446","30889_76",2016-09-01,2.06494626201633
"3447","37378_210",2015-06-01,2.06468287091064
"3448","34724_83",2015-04-01,2.064471803766
"3449","31052_210",2015-05-01,2.06427920756588
"3450","37374_83",2015-03-01,2.06388082257616
"3451","37834_83",2016-07-01,2.06366871839228
"3452","36314_178",2016-03-01,2.06342341264925
"3453","36599_15",2016-01-01,2.06339679679194
"3454","31678_216",2016-09-01,2.06320192722903
"3455","37508_236",2016-02-01,2.06319578484103
"3456","36892_76",2016-03-01,2.06315467215791
"3457","34376_210",2015-01-01,2.06295304588092
"3458","36328_60",2016-09-01,2.06259955037682
"3459","34376_76",2016-03-01,2.06161844921668
"3460","36836_110",2016-06-01,2.0615818739046
"3461","36445_236",2015-04-01,2.06097620103619
"3462","37833_83",2015-03-01,2.06096898280342
"3463","35775_110",2015-05-01,2.06093526767097
"3464","32330_203",2015-12-01,2.06036968265676
"3465","36251_22",2016-02-01,2.06007662497642
"3466","30046_83",2016-09-01,2.05997877529448
"3467","29758_60",2016-09-01,2.0595667850819
"3468","28295_76",2015-02-01,2.05894835319574
"3469","34801_76",2016-01-01,2.05894287831335
"3470","36871_83",2016-09-01,2.0588952279469
"3471","37861_76",2016-03-01,2.05855982900984
"3472","28396_158",2015-04-01,2.05855365269117
"3473","30505_76",2016-02-01,2.05744403913268
"3474","34927_76",2015-06-01,2.05742186725179
"3475","30865_210",2016-09-01,2.05648319069208
"3476","37834_83",2015-05-01,2.05612864141247
"3477","31353_107",2016-08-01,2.05596468719755
"3478","34963_76",2015-06-01,2.05588852038422
"3479","31182_110",2016-05-01,2.05585085915595
"3480","36349_76",2016-11-01,2.05584088390859
"3481","31073_236",2016-03-01,2.05573819887557
"3482","35671_158",2016-11-01,2.05557022775563
"3483","32612_216",2015-06-01,2.05549537272957
"3484","37833_83",2016-07-01,2.05531699266867
"3485","34236_236",2016-07-01,2.05524668092489
"3486","37883_236",2015-03-01,2.05484257849076
"3487","36832_236",2015-05-01,2.0547902275034
"3488","36349_236",2016-09-01,2.05436086730321
"3489","34374_107",2015-05-01,2.05371527039585
"3490","36321_83",2016-05-01,2.05354022444232
"3491","34184_76",2016-11-01,2.05336814514581
"3492","36321_83",2015-07-01,2.05309776317758
"3493","35660_236",2016-05-01,2.05297479850847
"3494","31982_76",2016-06-01,2.05284268982192
"3495","34955_76",2015-05-01,2.05199347855716
"3496","36925_76",2016-05-01,2.05192355279775
"3497","34121_83",2016-06-01,2.05184660402234
"3498","36444_236",2016-01-01,2.05178274589266
"3499","31304_76",2016-01-01,2.05162781634601
"3500","36872_110",2016-05-01,2.05121549919333
"3501","37277_83",2016-10-01,2.05058869718824
"3502","34955_110",2015-07-01,2.05022017960748
"3503","34724_83",2015-05-01,2.05001447631811
"3504","31869_236",2015-02-01,2.0499448479606
"3505","32164_210",2016-01-01,2.04984766164103
"3506","31303_76",2016-09-01,2.04958012139027
"3507","31447_83",2016-02-01,2.04953038230216
"3508","34877_83",2016-07-01,2.04933265029363
"3509","31676_236",2016-09-01,2.04899350733529
"3510","32466_236",2016-10-01,2.04881781189418
"3511","36345_178",2016-10-01,2.04766857973144
"3512","35183_236",2016-08-01,2.04760574154836
"3513","37418_236",2016-02-01,2.0473711978498
"3514","31530_236",2016-02-01,2.0471987250765
"3515","37374_83",2016-03-01,2.04716563242425
"3516","30865_210",2016-01-01,2.04707621651369
"3517","31003_83",2016-09-01,2.04691803510646
"3518","31060_236",2016-10-01,2.04634389491529
"3519","35621_236",2016-10-01,2.04628524126862
"3520","35775_76",2016-06-01,2.04602031829512
"3521","36520_76",2016-03-01,2.04427027920313
"3522","36870_76",2015-07-01,2.0442641358526
"3523","31189_158",2015-04-01,2.04413360648552
"3524","30054_76",2016-07-01,2.04407321039348
"3525","36321_83",2016-03-01,2.04405085114434
"3526","36445_236",2015-07-01,2.04399562746238
"3527","31084_83",2016-05-01,2.0438889233676
"3528","31978_76",2015-04-01,2.04379406043687
"3529","31190_210",2016-09-01,2.04362991714033
"3530","30527_76",2015-07-01,2.04353506031951
"3531","36871_83",2016-07-01,2.0430832618669
"3532","30046_210",2016-08-01,2.04264685989245
"3533","30962_110",2015-12-01,2.04261058777727
"3534","36762_110",2015-02-01,2.04248422227817
"3535","36349_236",2015-04-01,2.04222437293093
"3536","29946_236",2016-10-01,2.04220693165953
"3537","31308_236",2016-10-01,2.04220373273773
"3538","35775_76",2016-08-01,2.04169435715075
"3539","34877_83",2015-04-01,2.04165148240807
"3540","35089_110",2016-11-01,2.04122449725632
"3541","32612_216",2016-02-01,2.04103818506054
"3542","37883_76",2016-09-01,2.04084989630082
"3543","30122_178",2016-06-01,2.04084258080774
"3544","36918_83",2016-07-01,2.04077350202722
"3545","31149_76",2016-05-01,2.03993260644244
"3546","31665_110",2016-07-01,2.03976338283306
"3547","30084_236",2015-06-01,2.03950638524545
"3548","34376_210",2015-06-01,2.03943083176123
"3549","36870_76",2016-01-01,2.03918748389296
"3550","31622_83",2015-01-01,2.03905484541989
"3551","35458_76",2016-06-01,2.03853672042403
"3552","36498_236",2016-05-01,2.03798511392523
"3553","32612_216",2015-04-01,2.03725625554264
"3554","30084_236",2016-01-01,2.0371549054968
"3555","31303_76",2015-06-01,2.03707385454856
"3556","34376_76",2016-08-01,2.03670137669736
"3557","31182_110",2015-05-01,2.03655279621135
"3558","32621_76",2016-03-01,2.03653404390191
"3559","37277_83",2016-09-01,2.03647395424039
"3560","29758_60",2016-10-01,2.03625813411459
"3561","36873_76",2016-03-01,2.03542101327283
"3562","37883_210",2016-07-01,2.03508913278882
"3563","28667_110",2016-10-01,2.03507977756533
"3564","30122_178",2016-03-01,2.03479805409826
"3565","31394_210",2016-01-01,2.03470704922609
"3566","30045_76",2015-07-01,2.03456328479193
"3567","34241_83",2015-01-01,2.03454069092117
"3568","35458_76",2016-10-01,2.03439653701888
"3569","30966_76",2015-02-01,2.03426867131004
"3570","31913_15",2016-03-01,2.03420263399142
"3571","36351_61",2016-10-01,2.03376219310184
"3572","33919_60",2015-02-01,2.03373019231141
"3573","36321_83",2016-09-01,2.03313853079082
"3574","35004_22",2016-02-01,2.03300803018187
"3575","34724_83",2015-07-01,2.03230489778557
"3576","30895_107",2016-08-01,2.03217797832915
"3577","31084_107",2015-05-01,2.03196494431575
"3578","31140_236",2016-08-01,2.03175177719349
"3579","36730_236",2015-07-01,2.03173486953875
"3580","31982_76",2016-03-01,2.03170632887882
"3581","37277_83",2016-07-01,2.03165485342491
"3582","37336_76",2016-11-01,2.03148289861037
"3583","30534_83",2015-07-01,2.03117168180837
"3584","36538_236",2015-02-01,2.0311529094822
"3585","36751_210",2016-05-01,2.03100978387338
"3586","31188_76",2015-06-01,2.03092643481683
"3587","36730_236",2015-03-01,2.03084058001411
"3588","31988_76",2016-10-01,2.03041584361925
"3589","36444_236",2016-09-01,2.02948805624445
"3590","35004_76",2015-06-01,2.02902595926949
"3591","35775_76",2015-06-01,2.02874572821826
"3592","30420_76",2016-05-01,2.02842388148364
"3593","36571_76",2016-05-01,2.02767336405767
"3594","31361_210",2015-01-01,2.02752664957971
"3595","36349_236",2015-05-01,2.02743320648777
"3596","31308_236",2015-06-01,2.0273547645342
"3597","31182_236",2015-01-01,2.02726281227808
"3598","35775_76",2015-04-01,2.02712759276007
"3599","34958_178",2016-02-01,2.02693090054923
"3600","36207_22",2016-01-01,2.02635929633294
"3601","29323_110",2016-10-01,2.0261973564774
"3602","30957_83",2015-01-01,2.02488707291411
"3603","30534_83",2016-11-01,2.02469789414207
"3604","35004_22",2016-01-01,2.02433742667778
"3605","36351_236",2015-04-01,2.02432842520154
"3606","35138_60",2015-06-01,2.02414115928262
"3607","30622_83",2015-03-01,2.02381701011702
"3608","31368_83",2015-04-01,2.02365501470188
"3609","29752_76",2016-07-01,2.02365088144211
"3610","34824_236",2015-06-01,2.02327570009114
"3611","31823_236",2015-03-01,2.02314086272229
"3612","29758_60",2015-12-01,2.02260188618967
"3613","35660_236",2015-03-01,2.02253573853167
"3614","36907_76",2016-09-01,2.02253077669401
"3615","36346_76",2015-06-01,2.02237622427042
"3616","35466_178",2016-06-01,2.02234964951636
"3617","30963_83",2016-03-01,2.02197347986538
"3618","34931_60",2016-08-01,2.02170664050072
"3619","36833_236",2015-02-01,2.0216732723989
"3620","31190_130",2015-03-01,2.02077051708438
"3621","36349_76",2016-06-01,2.02076376062841
"3622","33763_76",2016-02-01,2.02059414543292
"3623","37374_83",2016-10-01,2.02058403057801
"3624","31159_210",2015-12-01,2.01999027785766
"3625","36571_76",2016-10-01,2.01972050600804
"3626","30527_76",2015-04-01,2.01966143110718
"3627","36836_110",2015-02-01,2.01934095217168
"3628","37396_70",2016-03-01,2.01873391653885
"3629","35671_158",2016-08-01,2.01819172295451
"3630","30458_83",2015-01-01,2.01809344257535
"3631","31823_236",2016-07-01,2.01796010131019
"3632","31049_22",2015-04-01,2.01775735123635
"3633","34951_76",2015-06-01,2.01729594754804
"3634","30045_210",2015-03-01,2.01705133770736
"3635","31177_76",2016-03-01,2.01701182533752
"3636","35602_178",2016-01-01,2.016855565663
"3637","29315_76",2015-04-01,2.01674072243174
"3638","35004_22",2015-02-01,2.01628105689618
"3639","34963_76",2016-06-01,2.01574022406064
"3640","31182_110",2015-04-01,2.01532523682794
"3641","30889_76",2016-05-01,2.01530806463015
"3642","31679_216",2016-08-01,2.01526465722383
"3643","34927_76",2016-10-01,2.01506455791984
"3644","29825_76",2015-02-01,2.01477634774382
"3645","36445_236",2015-02-01,2.01475934347046
"3646","35611_236",2015-03-01,2.01429175863942
"3647","32654_76",2016-03-01,2.01414885282575
"3648","37277_83",2015-01-01,2.01384900844715
"3649","29614_107",2016-05-01,2.01360146118601
"3650","33218_83",2016-09-01,2.01349034391123
"3651","34121_83",2016-09-01,2.01326874980142
"3652","31084_22",2015-03-01,2.01326216503495
"3653","31182_110",2016-10-01,2.01283207002883
"3654","35466_178",2016-03-01,2.01143216413867
"3655","37433_83",2016-06-01,2.01069068239906
"3656","30045_210",2016-09-01,2.00997088882896
"3657","29392_60",2015-04-01,2.00988454273137
"3658","37577_76",2015-03-01,2.00894761149649
"3659","36832_236",2016-03-01,2.00864043246571
"3660","31175_236",2016-07-01,2.00860889665296
"3661","32634_216",2016-02-01,2.00836600141508
"3662","36762_110",2015-12-01,2.00826093011713
"3663","34132_83",2015-12-01,2.00769362741198
"3664","37834_83",2015-07-01,2.00730770797884
"3665","34121_83",2015-07-01,2.00719686955461
"3666","31368_83",2016-09-01,2.00582889124723
"3667","31665_110",2016-08-01,2.0057984404555
"3668","34976_110",2015-02-01,2.00579800897599
"3669","34958_178",2016-06-01,2.00578188997306
"3670","31036_76",2016-02-01,2.00561121657616
"3671","31188_110",2015-06-01,2.00524617721904
"3672","32634_216",2015-06-01,2.00436733678305
"3673","28956_210",2016-06-01,2.00428678210918
"3674","36349_236",2015-02-01,2.00420903501942
"3675","36333_76",2016-08-01,2.004208584682
"3676","36836_110",2015-03-01,2.00392979816733
"3677","29739_15",2016-05-01,2.00369144681632
"3678","31190_83",2016-08-01,2.00347698661265
"3679","33923_236",2015-02-01,2.00344520497275
"3680","32654_76",2015-03-01,2.00317046306285
"3681","36873_76",2015-05-01,2.00313264382814
"3682","31622_83",2016-10-01,2.00282652591414
"3683","30110_76",2016-02-01,2.00242507337476
"3684","34927_76",2016-01-01,2.00201627699199
"3685","37684_76",2016-10-01,2.00191850569911
"3686","36477_101",2015-06-01,2.00165500231089
"3687","32632_158",2016-02-01,2.00075463880164
"3688","35775_76",2016-09-01,2.00062588531401
"3689","30179_236",2015-04-01,2.00043052206973
"3690","36336_101",2016-03-01,2
"3691","37386_236",2015-06-01,1.99984482934958
"3692","30962_110",2015-02-01,1.99976525143986
"3693","33923_236",2016-06-01,1.99971490510979
"3694","32161_76",2016-08-01,1.99966580757791
"3695","36538_236",2016-06-01,1.99956977660097
"3696","30961_83",2016-11-01,1.99955395273705
"3697","31073_22",2015-03-01,1.9993989918324
"3698","32632_107",2016-01-01,1.99891228830688
"3699","29392_60",2016-02-01,1.99850230164062
"3700","31448_60",2015-12-01,1.99839833861451
"3701","36445_236",2016-10-01,1.99769051858409
"3702","36986_236",2015-05-01,1.99739510828194
"3703","30046_236",2016-01-01,1.99724485320654
"3704","30059_76",2016-07-01,1.99721644649906
"3705","35004_76",2016-06-01,1.99693337504162
"3706","30046_83",2015-06-01,1.99674842706927
"3707","34958_178",2016-01-01,1.99625548934949
"3708","37883_236",2015-05-01,1.99622368655404
"3709","31149_76",2015-03-01,1.99571272617586
"3710","36345_178",2016-07-01,1.99555877320878
"3711","34374_236",2016-03-01,1.99551447533398
"3712","29946_236",2016-01-01,1.99525141773984
"3713","31808_76",2016-08-01,1.99524522188984
"3714","36833_236",2016-05-01,1.99441998751124
"3715","32654_158",2016-05-01,1.99405504794667
"3716","29739_22",2016-08-01,1.99399602433021
"3717","29758_60",2016-01-01,1.99394181751635
"3718","33919_60",2015-05-01,1.99372374639598
"3719","36327_60",2016-01-01,1.99357765343309
"3720","35775_76",2016-05-01,1.99341343006128
"3721","31036_76",2015-06-01,1.99332343737177
"3722","32632_101",2016-01-01,1.99247422986571
"3723","31052_210",2016-07-01,1.99223478262575
"3724","31190_210",2016-03-01,1.99215418800796
"3725","29747_76",2016-01-01,1.99210034488225
"3726","33218_83",2016-01-01,1.99169225687984
"3727","34824_236",2015-01-01,1.99048347664867
"3728","29758_60",2016-05-01,1.99028332060936
"3729","31146_76",2015-03-01,1.99005618696378
"3730","30084_236",2016-07-01,1.99003100435413
"3731","29739_107",2015-02-01,1.98999441718083
"3732","33218_83",2016-08-01,1.98983015229602
"3733","37395_76",2015-04-01,1.98911911851942
"3734","28295_76",2015-05-01,1.98909877968785
"3735","36832_236",2016-02-01,1.9888099529684
"3736","31175_236",2015-12-01,1.98880383729429
"3737","29614_107",2016-03-01,1.98846451489066
"3738","36836_110",2016-02-01,1.98835948760935
"3739","31353_107",2016-03-01,1.98822120873338
"3740","32652_158",2016-11-01,1.98794509333881
"3741","29315_76",2016-11-01,1.98771069013848
"3742","28537_110",2016-11-01,1.9874382683589
"3743","36833_236",2016-03-01,1.98736199463901
"3744","31303_76",2016-10-01,1.98703125875959
"3745","30957_210",2016-02-01,1.98669626334698
"3746","31913_15",2015-06-01,1.98637252189201
"3747","32330_203",2015-01-01,1.9858225798869
"3748","32161_76",2015-04-01,1.98555420348272
"3749","30957_210",2016-10-01,1.98527015924177
"3750","36877_15",2015-02-01,1.98497841781336
"3751","37336_76",2016-10-01,1.98479640387997
"3752","31448_60",2016-08-01,1.98470839297113
"3753","36599_15",2015-01-01,1.9846521621463
"3754","29758_60",2015-06-01,1.98447281520194
"3755","35006_236",2016-08-01,1.98441577588498
"3756","28924_76",2016-07-01,1.98414295306797
"3757","30947_83",2016-08-01,1.98403540813832
"3758","32656_110",2016-10-01,1.98335592064584
"3759","31899_22",2016-01-01,1.9833247963214
"3760","37395_76",2016-01-01,1.9832904070134
"3761","34374_236",2015-05-01,1.98302883590337
"3762","35006_236",2016-06-01,1.9829878583635
"3763","29732_210",2016-05-01,1.98274954061358
"3764","30987_236",2016-10-01,1.98255772469889
"3765","32391_76",2016-09-01,1.98250682230727
"3766","31448_60",2015-03-01,1.98241545215166
"3767","37834_83",2016-01-01,1.98230791419049
"3768","37395_76",2015-06-01,1.98191135502753
"3769","34374_107",2016-06-01,1.98176753703378
"3770","34325_110",2015-01-01,1.98142331075273
"3771","33919_60",2016-03-01,1.98111732537473
"3772","30962_110",2016-01-01,1.98107863529603
"3773","37396_76",2016-07-01,1.9810115270938
"3774","31149_76",2016-07-01,1.98067978970884
"3775","36751_210",2016-08-01,1.98067128679118
"3776","31274_76",2015-04-01,1.98045836142815
"3777","36920_83",2016-07-01,1.98042874249886
"3778","29739_22",2016-10-01,1.98033655379269
"3779","29834_76",2016-03-01,1.98032195588454
"3780","32621_76",2015-07-01,1.98030910486164
"3781","37889_76",2016-05-01,1.9802080406595
"3782","37378_210",2015-05-01,1.97996073562869
"3783","30505_76",2015-04-01,1.97984375186514
"3784","31145_236",2016-05-01,1.97963434351662
"3785","37378_210",2016-07-01,1.97951450968541
"3786","33841_76",2016-11-01,1.97944123143957
"3787","31190_210",2015-01-01,1.97932422638304
"3788","31182_210",2016-06-01,1.97926283665757
"3789","31073_22",2015-12-01,1.97915280641642
"3790","34724_83",2016-06-01,1.97907022161239
"3791","31036_76",2015-02-01,1.97878403448294
"3792","31361_210",2015-03-01,1.97819373212745
"3793","35451_76",2016-05-01,1.977864406824
"3794","37577_76",2016-05-01,1.9777145060159
"3795","37883_210",2016-09-01,1.97762082397453
"3796","35891_130",2015-03-01,1.97705179018928
"3797","30084_236",2016-06-01,1.97702849335822
"3798","30476_83",2016-07-01,1.97701057589436
"3799","29825_76",2016-03-01,1.97690360359075
"3800","34877_83",2015-06-01,1.97619783580832
"3801","36730_236",2015-02-01,1.97595927549532
"3802","31704_236",2016-05-01,1.97588735923326
"3803","35671_158",2016-05-01,1.97584495967495
"3804","36321_83",2016-10-01,1.97572395601034
"3805","31052_210",2015-12-01,1.97550770785376
"3806","36239_236",2016-08-01,1.97498651932572
"3807","36920_83",2015-06-01,1.9749836443487
"3808","32161_76",2016-05-01,1.97495824227663
"3809","35466_178",2016-08-01,1.97441817247703
"3810","29758_60",2015-05-01,1.97438231137211
"3811","37386_236",2015-04-01,1.97419334369767
"3812","32656_110",2016-11-01,1.97392906506672
"3813","36443_76",2016-02-01,1.97361377857065
"3814","34374_107",2016-05-01,1.97356247600528
"3815","30957_210",2015-01-01,1.97327947944455
"3816","35671_158",2015-03-01,1.9725969866808
"3817","32373_76",2015-07-01,1.9725891933284
"3818","33919_60",2015-03-01,1.97193098920464
"3819","36936_76",2016-02-01,1.97163833756781
"3820","33923_75",2016-01-01,1.97126202325187
"3821","31146_76",2016-09-01,1.97125402322031
"3822","34376_76",2015-06-01,1.97117531414419
"3823","36345_178",2016-05-01,1.97089401579475
"3824","32330_203",2015-05-01,1.97087536836578
"3825","30873_83",2016-01-01,1.97013358450782
"3826","31678_216",2015-04-01,1.97004377471944
"3827","36832_236",2015-12-01,1.9699854822469
"3828","35611_236",2016-06-01,1.96997868160722
"3829","31400_203",2015-12-01,1.96979535812652
"3830","31870_236",2016-03-01,1.96966905348978
"3831","31188_110",2016-01-01,1.96963129642912
"3832","35644_76",2015-05-01,1.96930995379344
"3833","31145_236",2015-07-01,1.96911601566205
"3834","37386_236",2015-12-01,1.96909598649734
"3835","36239_236",2015-07-01,1.96887841731734
"3836","34376_76",2016-11-01,1.96861150602294
"3837","31149_76",2015-04-01,1.96836076338915
"3838","31060_22",2016-06-01,1.9682065999271
"3839","36756_76",2016-07-01,1.96818058825576
"3840","36833_236",2016-06-01,1.96786275236854
"3841","34955_76",2016-06-01,1.9676872542275
"3842","37278_83",2015-01-01,1.96742949725736
"3843","34931_60",2016-01-01,1.96719407426167
"3844","36920_83",2015-01-01,1.96647124494981
"3845","30495_210",2016-09-01,1.96627848878201
"3846","29758_60",2016-07-01,1.96580012560506
"3847","30957_83",2015-03-01,1.96576185157017
"3848","30962_110",2016-06-01,1.96521121666104
"3849","35775_110",2016-09-01,1.96517309604815
"3850","32632_75",2016-07-01,1.96498107472845
"3851","34801_76",2015-02-01,1.9649480850949
"3852","30534_83",2015-04-01,1.9649472833556
"3853","36445_236",2015-01-01,1.96471419158618
"3854","31189_158",2015-05-01,1.96471274164346
"3855","33635_76",2015-04-01,1.96399044218691
"3856","29758_60",2016-03-01,1.96395150203333
"3857","30458_83",2015-12-01,1.96367878513226
"3858","37883_236",2016-06-01,1.96361355238311
"3859","30046_210",2016-03-01,1.96307913896137
"3860","30430_110",2016-07-01,1.96274495133932
"3861","30179_236",2016-06-01,1.9627017952486
"3862","30011_60",2016-09-01,1.96226295860896
"3863","29739_15",2016-09-01,1.96225733818184
"3864","30963_83",2016-06-01,1.96215895616372
"3865","36477_101",2016-10-01,1.96205025507772
"3866","34783_210",2016-06-01,1.96184187650026
"3867","34955_110",2015-06-01,1.96140027366929
"3868","30957_210",2016-01-01,1.96136822504441
"3869","30179_236",2015-12-01,1.96126306178029
"3870","35138_60",2015-02-01,1.96101203961057
"3871","37508_236",2015-02-01,1.9604208370168
"3872","36925_76",2015-05-01,1.95944954742909
"3873","31188_110",2015-03-01,1.95911417334964
"3874","32634_101",2015-04-01,1.95890291111548
"3875","29640_76",2015-03-01,1.95856622906739
